cable_id,year,ocean_route,operator_type,chokepoint,age_years,fiber_pairs,length_km,n_landing_countries,design_capacity_tbps,lit_capacity_tbps,utilization_pct,protected_burial,route_redundancy,fault_this_year,fault_next_year
CAB0274,2025,Intra-Pacific-Islands,consortium,None,2,23,2049.0,7,1005.4,304.8,55.8,0,50,0,0
CAB0275,2015,Intra-Asia,consortium,None,14,5,6251.0,3,61.4,61.4,88.9,1,53,1,0
CAB0275,2016,Intra-Asia,consortium,None,15,5,6251.0,3,61.4,61.4,52.7,1,59,0,1
CAB0275,2017,Intra-Asia,consortium,None,16,5,6251.0,3,61.4,61.4,73.1,1,60,1,0
CAB0275,2018,Intra-Asia,consortium,None,17,5,6251.0,3,61.4,61.4,72.1,1,62,0,1
CAB0275,2019,Intra-Asia,consortium,None,18,5,6251.0,3,61.4,61.4,62.3,1,64,1,1
CAB0275,2020,Intra-Asia,consortium,None,19,5,6251.0,3,61.4,61.4,100.0,1,66,1,1
CAB0275,2021,Intra-Asia,consortium,None,20,5,6251.0,3,61.4,61.4,69.3,1,69,1,1
CAB0275,2022,Intra-Asia,consortium,None,21,5,6251.0,3,61.4,61.4,88.0,1,70,1,1
CAB0275,2023,Intra-Asia,consortium,None,22,5,6251.0,3,61.4,61.4,100.0,1,70,1,0
CAB0275,2024,Intra-Asia,consortium,None,23,5,6251.0,3,61.4,61.4,100.0,1,75,0,1
CAB0275,2025,Intra-Asia,consortium,None,24,5,6251.0,3,61.4,61.4,100.0,1,77,1,0
CAB0276,2015,Intra-Asia,hyperscaler,None,17,2,2804.0,4,16.0,16.0,47.0,1,53,0,0
CAB0276,2016,Intra-Asia,hyperscaler,None,18,2,2804.0,4,16.0,16.0,69.8,1,59,0,0
CAB0276,2017,Intra-Asia,hyperscaler,None,19,2,2804.0,4,16.0,16.0,95.7,1,60,0,0
CAB0276,2018,Intra-Asia,hyperscaler,None,20,2,2804.0,4,16.0,16.0,84.8,1,62,0,0
CAB0276,2019,Intra-Asia,hyperscaler,None,21,2,2804.0,4,16.0,16.0,75.7,1,64,0,0
CAB0276,2020,Intra-Asia,hyperscaler,None,22,2,2804.0,4,16.0,16.0,70.9,1,66,0,1
CAB0276,2021,Intra-Asia,hyperscaler,None,23,2,2804.0,4,16.0,16.0,98.6,1,69,1,0
CAB0276,2022,Intra-Asia,hyperscaler,None,24,2,2804.0,4,16.0,16.0,100.0,1,70,0,1
CAB0276,2023,Intra-Asia,hyperscaler,None,25,2,2804.0,4,16.0,16.0,68.0,1,70,1,0
CAB0276,2024,Intra-Asia,hyperscaler,None,26,2,2804.0,4,16.0,16.0,54.3,1,75,0,0
CAB0276,2025,Intra-Asia,hyperscaler,None,27,2,2804.0,4,16.0,16.0,100.0,1,77,0,0
CAB0277,2015,Americas,consortium,Panama,13,5,4155.0,5,68.6,68.6,49.0,0,28,1,1
CAB0277,2016,Americas,consortium,Panama,14,5,4155.0,5,68.6,68.6,43.8,0,29,1,0
CAB0277,2017,Americas,consortium,Panama,15,5,4155.0,5,68.6,68.6,90.2,0,29,0,1
CAB0277,2018,Americas,consortium,Panama,16,5,4155.0,5,68.6,68.6,85.2,0,31,1,1
CAB0277,2019,Americas,consortium,Panama,17,5,4155.0,5,68.6,68.6,55.4,0,32,1,1
CAB0277,2020,Americas,consortium,Panama,18,5,4155.0,5,68.6,68.6,82.5,0,33,1,1
CAB0277,2021,Americas,consortium,Panama,19,5,4155.0,5,68.6,68.6,64.9,0,37,1,0
CAB0277,2022,Americas,consortium,Panama,20,5,4155.0,5,68.6,68.6,85.5,0,37,0,1
CAB0277,2023,Americas,consortium,Panama,21,5,4155.0,5,68.6,68.6,86.4,0,37,1,1
CAB0277,2024,Americas,consortium,Panama,22,5,4155.0,5,68.6,68.6,84.5,0,39,1,1
CAB0277,2025,Americas,consortium,Panama,23,5,4155.0,5,68.6,68.6,55.1,0,39,1,0
CAB0278,2015,Intra-Europe,consortium,None,15,2,487.0,5,21.7,21.7,54.8,0,41,0,0
CAB0278,2016,Intra-Europe,consortium,None,16,2,487.0,5,21.7,21.7,67.8,0,42,0,0
CAB0278,2017,Intra-Europe,consortium,None,17,2,487.0,5,21.7,21.7,89.7,0,44,0,0
CAB0278,2018,Intra-Europe,consortium,None,18,2,487.0,5,21.7,21.7,70.9,0,45,0,1
CAB0278,2019,Intra-Europe,consortium,None,19,2,487.0,5,21.7,21.7,72.9,0,47,1,0
CAB0278,2020,Intra-Europe,consortium,None,20,2,487.0,5,21.7,21.7,92.9,0,49,0,0
CAB0278,2021,Intra-Europe,consortium,None,21,2,487.0,5,21.7,21.7,100.0,0,49,0,0
CAB0278,2022,Intra-Europe,consortium,None,22,2,487.0,5,21.7,21.7,58.1,0,52,0,0
CAB0278,2023,Intra-Europe,consortium,None,23,2,487.0,5,21.7,21.7,74.4,0,53,0,0
CAB0278,2024,Intra-Europe,consortium,None,24,2,487.0,5,21.7,21.7,84.7,0,53,0,0
CAB0278,2025,Intra-Europe,consortium,None,25,2,487.0,5,21.7,21.7,100.0,0,58,0,0
CAB0280,2015,Trans-Pacific,consortium,None,8,14,13092.0,9,292.0,211.4,35.9,1,35,0,0
CAB0280,2016,Trans-Pacific,consortium,None,9,14,13092.0,9,292.0,230.8,72.6,1,37,0,1
CAB0280,2017,Trans-Pacific,consortium,None,10,14,13092.0,9,292.0,247.2,60.0,1,38,1,0
CAB0280,2018,Trans-Pacific,consortium,None,11,14,13092.0,9,292.0,252.7,35.1,1,39,0,1
CAB0280,2019,Trans-Pacific,consortium,None,12,14,13092.0,9,292.0,269.4,51.0,1,41,1,0
CAB0280,2020,Trans-Pacific,consortium,None,13,14,13092.0,9,292.0,292.0,85.4,1,42,0,1
CAB0280,2021,Trans-Pacific,consortium,None,14,14,13092.0,9,292.0,292.0,34.8,1,43,1,1
CAB0280,2022,Trans-Pacific,consortium,None,15,14,13092.0,9,292.0,292.0,55.7,1,45,1,1
CAB0280,2023,Trans-Pacific,consortium,None,16,14,13092.0,9,292.0,292.0,57.1,1,47,1,0
CAB0280,2024,Trans-Pacific,consortium,None,17,14,13092.0,9,292.0,292.0,69.9,1,49,0,1
CAB0280,2025,Trans-Pacific,consortium,None,18,14,13092.0,9,292.0,292.0,61.8,1,50,1,0
CAB0281,2015,Indian-Ocean,carrier,None,16,3,12717.0,4,28.3,28.3,67.6,1,31,0,0
CAB0281,2016,Indian-Ocean,carrier,None,17,3,12717.0,4,28.3,28.3,81.6,1,33,0,0
CAB0281,2017,Indian-Ocean,carrier,None,18,3,12717.0,4,28.3,28.3,100.0,1,33,0,0
CAB0281,2018,Indian-Ocean,carrier,None,19,3,12717.0,4,28.3,28.3,76.9,1,35,0,0
CAB0281,2019,Indian-Ocean,carrier,None,20,3,12717.0,4,28.3,28.3,74.9,1,35,0,1
CAB0281,2020,Indian-Ocean,carrier,None,21,3,12717.0,4,28.3,28.3,74.0,1,36,1,0
CAB0281,2021,Indian-Ocean,carrier,None,22,3,12717.0,4,28.3,28.3,79.8,1,39,0,1
CAB0281,2022,Indian-Ocean,carrier,None,23,3,12717.0,4,28.3,28.3,52.3,1,39,1,0
CAB0281,2023,Indian-Ocean,carrier,None,24,3,12717.0,4,28.3,28.3,69.4,1,40,0,0
CAB0281,2024,Indian-Ocean,carrier,None,25,3,12717.0,4,28.3,28.3,68.5,1,41,0,1
CAB0282,2025,Trans-Atlantic,government,None,0,9,5277.0,4,419.1,118.8,16.3,0,62,0,0
CAB0283,2015,Intra-Pacific-Islands,carrier,None,6,15,3633.0,6,355.7,227.3,67.1,1,28,0,0
CAB0283,2016,Intra-Pacific-Islands,carrier,None,7,15,3633.0,6,355.7,208.9,42.3,1,29,0,0
CAB0283,2017,Intra-Pacific-Islands,carrier,None,8,15,3633.0,6,355.7,282.7,68.1,1,29,0,0
CAB0283,2018,Intra-Pacific-Islands,carrier,None,9,15,3633.0,6,355.7,278.0,38.2,1,30,0,0
CAB0283,2019,Intra-Pacific-Islands,carrier,None,10,15,3633.0,6,355.7,300.9,43.0,1,35,0,0
CAB0283,2020,Intra-Pacific-Islands,carrier,None,11,15,3633.0,6,355.7,307.3,60.1,1,40,0,0
CAB0283,2021,Intra-Pacific-Islands,carrier,None,12,15,3633.0,6,355.7,345.1,45.4,1,41,0,0
CAB0283,2022,Intra-Pacific-Islands,carrier,None,13,15,3633.0,6,355.7,355.7,47.3,1,43,0,0
CAB0283,2023,Intra-Pacific-Islands,carrier,None,14,15,3633.0,6,355.7,355.7,41.5,1,45,0,0
CAB0283,2024,Intra-Pacific-Islands,carrier,None,15,15,3633.0,6,355.7,355.7,56.5,1,48,0,0
CAB0283,2025,Intra-Pacific-Islands,carrier,None,16,15,3633.0,6,355.7,355.7,100.0,1,50,0,0
CAB0284,2025,Indian-Ocean,consortium,None,0,48,11564.0,2,2235.4,616.8,28.0,1,44,0,1
CAB0285,2025,Africa-Coastal,consortium,None,0,25,7709.0,5,1164.3,220.3,30.9,1,52,0,0
CAB0287,2015,Trans-Pacific,consortium,None,8,14,12004.0,3,292.0,234.0,39.1,1,35,1,1
CAB0287,2016,Trans-Pacific,consortium,None,9,14,12004.0,3,292.0,220.5,32.4,1,37,1,0
CAB0287,2017,Trans-Pacific,consortium,None,10,14,12004.0,3,292.0,289.6,40.5,1,38,0,0
CAB0287,2018,Trans-Pacific,consortium,None,11,14,12004.0,3,292.0,274.3,76.2,1,39,0,0
CAB0287,2019,Trans-Pacific,consortium,None,12,14,12004.0,3,292.0,291.4,49.7,1,41,0,0
CAB0287,2020,Trans-Pacific,consortium,None,13,14,12004.0,3,292.0,288.8,42.4,1,42,0,0
CAB0287,2021,Trans-Pacific,consortium,None,14,14,12004.0,3,292.0,292.0,68.0,1,43,0,0
CAB0287,2022,Trans-Pacific,consortium,None,15,14,12004.0,3,292.0,292.0,53.6,1,45,0,0
CAB0287,2023,Trans-Pacific,consortium,None,16,14,12004.0,3,292.0,292.0,53.0,1,47,0,0
CAB0287,2024,Trans-Pacific,consortium,None,17,14,12004.0,3,292.0,292.0,89.7,1,49,0,0
CAB0287,2025,Trans-Pacific,consortium,None,18,14,12004.0,3,292.0,292.0,76.4,1,50,0,0
CAB0289,2015,Intra-Pacific-Islands,hyperscaler,None,3,8,1579.0,3,224.0,79.1,14.3,0,28,0,0
CAB0289,2016,Intra-Pacific-Islands,hyperscaler,None,4,8,1579.0,3,224.0,104.7,20.6,0,29,0,0
CAB0289,2017,Intra-Pacific-Islands,hyperscaler,None,5,8,1579.0,3,224.0,138.3,21.7,0,29,0,0
CAB0289,2018,Intra-Pacific-Islands,hyperscaler,None,6,8,1579.0,3,224.0,126.0,50.2,0,30,0,0
CAB0289,2019,Intra-Pacific-Islands,hyperscaler,None,7,8,1579.0,3,224.0,146.0,45.0,0,35,0,0
CAB0289,2020,Intra-Pacific-Islands,hyperscaler,None,8,8,1579.0,3,224.0,166.4,36.7,0,40,0,0
CAB0289,2021,Intra-Pacific-Islands,hyperscaler,None,9,8,1579.0,3,224.0,177.8,33.7,0,41,0,0
CAB0289,2022,Intra-Pacific-Islands,hyperscaler,None,10,8,1579.0,3,224.0,195.0,46.5,0,43,0,1
CAB0289,2023,Intra-Pacific-Islands,hyperscaler,None,11,8,1579.0,3,224.0,224.0,43.0,0,45,1,0
CAB0289,2024,Intra-Pacific-Islands,hyperscaler,None,12,8,1579.0,3,224.0,224.0,33.7,0,48,0,0
CAB0289,2025,Intra-Pacific-Islands,hyperscaler,None,13,8,1579.0,3,224.0,224.0,84.4,0,50,0,0
CAB0290,2020,Africa-Coastal,carrier,None,0,11,5740.0,6,433.7,119.7,13.3,0,43,0,0
CAB0290,2021,Africa-Coastal,carrier,None,1,11,5740.0,6,433.7,150.0,43.6,0,44,0,0
CAB0290,2022,Africa-Coastal,carrier,None,2,11,5740.0,6,433.7,167.9,43.1,0,45,0,0
CAB0290,2023,Africa-Coastal,carrier,None,3,11,5740.0,6,433.7,183.9,35.9,0,47,0,0
CAB0290,2024,Africa-Coastal,carrier,None,4,11,5740.0,6,433.7,216.6,10.6,0,49,0,0
CAB0290,2025,Africa-Coastal,carrier,None,5,11,5740.0,6,433.7,250.6,46.5,0,52,0,0
CAB0292,2016,Africa-Coastal,hyperscaler,None,0,4,3667.0,4,134.9,36.9,41.4,1,37,0,0
CAB0292,2017,Africa-Coastal,hyperscaler,None,1,4,3667.0,4,134.9,31.4,45.4,1,40,0,0
CAB0292,2018,Africa-Coastal,hyperscaler,None,2,4,3667.0,4,134.9,46.3,71.1,1,40,0,0
CAB0292,2019,Africa-Coastal,hyperscaler,None,3,4,3667.0,4,134.9,64.2,13.7,1,42,0,0
CAB0292,2020,Africa-Coastal,hyperscaler,None,4,4,3667.0,4,134.9,69.0,52.3,1,43,0,0
CAB0292,2021,Africa-Coastal,hyperscaler,None,5,4,3667.0,4,134.9,71.8,40.7,1,44,0,0
CAB0292,2022,Africa-Coastal,hyperscaler,None,6,4,3667.0,4,134.9,86.5,43.8,1,45,0,0
CAB0292,2023,Africa-Coastal,hyperscaler,None,7,4,3667.0,4,134.9,90.5,54.7,1,47,0,0
CAB0292,2024,Africa-Coastal,hyperscaler,None,8,4,3667.0,4,134.9,98.3,29.7,1,49,0,0
CAB0292,2025,Africa-Coastal,hyperscaler,None,9,4,3667.0,4,134.9,111.0,53.3,1,52,0,0
CAB0293,2019,Intra-Europe,government,None,0,48,1013.0,5,1824.0,360.1,48.0,1,47,0,0
CAB0293,2020,Intra-Europe,government,None,1,48,1013.0,5,1824.0,584.1,15.9,1,49,0,0
CAB0293,2021,Intra-Europe,government,None,2,48,1013.0,5,1824.0,562.4,24.8,1,49,0,0
CAB0293,2022,Intra-Europe,government,None,3,48,1013.0,5,1824.0,870.2,30.4,1,52,0,0
CAB0293,2023,Intra-Europe,government,None,4,48,1013.0,5,1824.0,774.8,27.1,1,53,0,0
CAB0293,2024,Intra-Europe,government,None,5,48,1013.0,5,1824.0,928.0,40.6,1,53,0,0
CAB0293,2025,Intra-Europe,government,None,6,48,1013.0,5,1824.0,1092.4,69.8,1,58,0,0
CAB0294,2015,EMEA-Asia,hyperscaler,Bab-el-Mandeb,14,5,17896.0,5,61.4,61.4,75.5,0,27,1,1
CAB0294,2016,EMEA-Asia,hyperscaler,Bab-el-Mandeb,15,5,17896.0,5,61.4,61.4,79.4,0,29,1,1
CAB0294,2017,EMEA-Asia,hyperscaler,Bab-el-Mandeb,16,5,17896.0,5,61.4,61.4,74.8,0,32,1,1
CAB0294,2018,EMEA-Asia,hyperscaler,Bab-el-Mandeb,17,5,17896.0,5,61.4,61.4,75.4,0,34,1,1
CAB0294,2019,EMEA-Asia,hyperscaler,Bab-el-Mandeb,18,5,17896.0,5,61.4,61.4,81.2,0,37,1,1
CAB0294,2020,EMEA-Asia,hyperscaler,Bab-el-Mandeb,19,5,17896.0,5,61.4,61.4,92.7,0,40,1,1
CAB0294,2021,EMEA-Asia,hyperscaler,Bab-el-Mandeb,20,5,17896.0,5,61.4,61.4,67.9,0,44,1,1
CAB0294,2022,EMEA-Asia,hyperscaler,Bab-el-Mandeb,21,5,17896.0,5,61.4,61.4,53.5,0,45,1,1
CAB0294,2023,EMEA-Asia,hyperscaler,Bab-el-Mandeb,22,5,17896.0,5,61.4,61.4,100.0,0,47,1,1
CAB0294,2024,EMEA-Asia,hyperscaler,Bab-el-Mandeb,23,5,17896.0,5,61.4,61.4,90.6,0,48,1,1
CAB0294,2025,EMEA-Asia,hyperscaler,Bab-el-Mandeb,24,5,17896.0,5,61.4,61.4,94.4,0,47,1,0
CAB0295,2015,Trans-Pacific,carrier,None,12,28,10145.0,8,424.0,378.2,99.1,1,35,0,0
CAB0295,2016,Trans-Pacific,carrier,None,13,28,10145.0,8,424.0,424.0,92.2,1,37,0,0
CAB0295,2017,Trans-Pacific,carrier,None,14,28,10145.0,8,424.0,424.0,54.4,1,38,0,1
CAB0295,2018,Trans-Pacific,carrier,None,15,28,10145.0,8,424.0,424.0,78.3,1,39,1,0
CAB0295,2019,Trans-Pacific,carrier,None,16,28,10145.0,8,424.0,424.0,44.9,1,41,0,0
CAB0295,2020,Trans-Pacific,carrier,None,17,28,10145.0,8,424.0,424.0,71.5,1,42,0,1
CAB0295,2021,Trans-Pacific,carrier,None,18,28,10145.0,8,424.0,424.0,56.1,1,43,1,0
CAB0295,2022,Trans-Pacific,carrier,None,19,28,10145.0,8,424.0,424.0,42.9,1,45,0,0
CAB0295,2023,Trans-Pacific,carrier,None,20,28,10145.0,8,424.0,424.0,64.7,1,47,0,1
CAB0295,2024,Trans-Pacific,carrier,None,21,28,10145.0,8,424.0,424.0,95.9,1,49,1,0
CAB0295,2025,Trans-Pacific,carrier,None,22,28,10145.0,8,424.0,424.0,97.6,1,50,0,0
CAB0296,2015,Indian-Ocean,hyperscaler,None,10,13,8916.0,7,234.0,184.1,56.8,0,31,1,0
CAB0296,2016,Indian-Ocean,hyperscaler,None,11,13,8916.0,7,234.0,214.4,92.2,0,33,0,0
CAB0296,2017,Indian-Ocean,hyperscaler,None,12,13,8916.0,7,234.0,227.0,88.6,0,33,0,1
CAB0296,2018,Indian-Ocean,hyperscaler,None,13,13,8916.0,7,234.0,225.2,66.6,0,35,1,0
CAB0296,2019,Indian-Ocean,hyperscaler,None,14,13,8916.0,7,234.0,234.0,42.4,0,35,0,0
CAB0296,2020,Indian-Ocean,hyperscaler,None,15,13,8916.0,7,234.0,234.0,48.1,0,36,0,0
CAB0296,2021,Indian-Ocean,hyperscaler,None,16,13,8916.0,7,234.0,234.0,75.2,0,39,0,0
CAB0296,2022,Indian-Ocean,hyperscaler,None,17,13,8916.0,7,234.0,234.0,100.0,0,39,0,0
CAB0296,2023,Indian-Ocean,hyperscaler,None,18,13,8916.0,7,234.0,234.0,67.8,0,40,0,0
CAB0296,2024,Indian-Ocean,hyperscaler,None,19,13,8916.0,7,234.0,234.0,69.1,0,41,0,1
CAB0296,2025,Indian-Ocean,hyperscaler,None,20,13,8916.0,7,234.0,234.0,62.8,0,44,1,0
CAB0297,2019,Intra-Europe,consortium,None,0,10,741.0,6,380.0,103.4,25.3,1,47,0,0
CAB0297,2020,Intra-Europe,consortium,None,1,10,741.0,6,380.0,108.1,7.8,1,49,0,0
CAB0297,2021,Intra-Europe,consortium,None,2,10,741.0,6,380.0,126.1,92.0,1,49,0,0
CAB0297,2022,Intra-Europe,consortium,None,3,10,741.0,6,380.0,177.2,61.5,1,52,0,0
CAB0297,2023,Intra-Europe,consortium,None,4,10,741.0,6,380.0,220.9,64.5,1,53,0,0
CAB0297,2024,Intra-Europe,consortium,None,5,10,741.0,6,380.0,232.5,60.6,1,53,0,0
CAB0297,2025,Intra-Europe,consortium,None,6,10,741.0,6,380.0,208.1,64.1,1,58,0,0
CAB0298,2015,Africa-Coastal,hyperscaler,None,13,4,11243.0,5,54.9,54.9,61.1,0,36,1,1
CAB0298,2016,Africa-Coastal,hyperscaler,None,14,4,11243.0,5,54.9,54.9,100.0,0,37,1,0
CAB0298,2017,Africa-Coastal,hyperscaler,None,15,4,11243.0,5,54.9,54.9,87.1,0,40,0,0
CAB0298,2018,Africa-Coastal,hyperscaler,None,16,4,11243.0,5,54.9,54.9,80.3,0,40,0,0
CAB0298,2019,Africa-Coastal,hyperscaler,None,17,4,11243.0,5,54.9,54.9,46.2,0,42,0,0
CAB0298,2020,Africa-Coastal,hyperscaler,None,18,4,11243.0,5,54.9,54.9,77.8,0,43,0,0
CAB0298,2021,Africa-Coastal,hyperscaler,None,19,4,11243.0,5,54.9,54.9,70.1,0,44,0,0
CAB0298,2022,Africa-Coastal,hyperscaler,None,20,4,11243.0,5,54.9,54.9,61.3,0,45,0,0
CAB0298,2023,Africa-Coastal,hyperscaler,None,21,4,11243.0,5,54.9,54.9,100.0,0,47,0,0
CAB0298,2024,Africa-Coastal,hyperscaler,None,22,4,11243.0,5,54.9,54.9,93.2,0,49,0,1
CAB0298,2025,Africa-Coastal,hyperscaler,None,23,4,11243.0,5,54.9,54.9,86.8,0,52,1,0
CAB0299,2017,EMEA-Asia,government,None,0,10,12414.0,2,351.4,76.7,42.0,1,32,0,0
CAB0299,2018,EMEA-Asia,government,None,1,10,12414.0,2,351.4,127.2,15.6,1,34,0,0
CAB0299,2019,EMEA-Asia,government,None,2,10,12414.0,2,351.4,102.4,12.9,1,37,0,0
CAB0299,2020,EMEA-Asia,government,None,3,10,12414.0,2,351.4,155.3,31.9,1,40,0,1
CAB0299,2021,EMEA-Asia,government,None,4,10,12414.0,2,351.4,140.7,80.5,1,44,1,1
CAB0299,2022,EMEA-Asia,government,None,5,10,12414.0,2,351.4,143.5,40.2,1,45,1,0
CAB0299,2023,EMEA-Asia,government,None,6,10,12414.0,2,351.4,215.5,67.7,1,47,0,0
CAB0299,2024,EMEA-Asia,government,None,7,10,12414.0,2,351.4,242.1,54.7,1,48,0,0
CAB0299,2025,EMEA-Asia,government,None,8,10,12414.0,2,351.4,253.2,58.5,1,47,0,1
CAB0300,2018,Intra-Europe,consortium,None,0,5,1637.0,2,182.9,43.9,38.4,1,45,0,0
CAB0300,2019,Intra-Europe,consortium,None,1,5,1637.0,2,182.9,66.4,57.1,1,47,0,0
CAB0300,2020,Intra-Europe,consortium,None,2,5,1637.0,2,182.9,70.7,41.6,1,49,0,0
CAB0300,2021,Intra-Europe,consortium,None,3,5,1637.0,2,182.9,73.3,59.5,1,49,0,0
CAB0300,2022,Intra-Europe,consortium,None,4,5,1637.0,2,182.9,91.3,40.3,1,52,0,0
CAB0300,2023,Intra-Europe,consortium,None,5,5,1637.0,2,182.9,109.4,35.4,1,53,0,0
CAB0300,2024,Intra-Europe,consortium,None,6,5,1637.0,2,182.9,109.7,32.0,1,53,0,0
CAB0300,2025,Intra-Europe,consortium,None,7,5,1637.0,2,182.9,122.7,49.6,1,58,0,0
CAB0301,2015,Intra-Europe,consortium,None,14,4,309.0,6,49.1,49.1,74.4,0,41,0,1
CAB0301,2016,Intra-Europe,consortium,None,15,4,309.0,6,49.1,49.1,69.3,0,42,1,0
CAB0301,2017,Intra-Europe,consortium,None,16,4,309.0,6,49.1,49.1,51.6,0,44,0,0
CAB0301,2018,Intra-Europe,consortium,None,17,4,309.0,6,49.1,49.1,74.3,0,45,0,0
CAB0301,2019,Intra-Europe,consortium,None,18,4,309.0,6,49.1,49.1,76.0,0,47,0,0
CAB0301,2020,Intra-Europe,consortium,None,19,4,309.0,6,49.1,49.1,77.6,0,49,0,0
CAB0301,2021,Intra-Europe,consortium,None,20,4,309.0,6,49.1,49.1,70.7,0,49,0,0
CAB0301,2022,Intra-Europe,consortium,None,21,4,309.0,6,49.1,49.1,100.0,0,52,0,1
CAB0301,2023,Intra-Europe,consortium,None,22,4,309.0,6,49.1,49.1,99.0,0,53,1,0
CAB0301,2024,Intra-Europe,consortium,None,23,4,309.0,6,49.1,49.1,82.8,0,53,0,0
CAB0301,2025,Intra-Europe,consortium,None,24,4,309.0,6,49.1,49.1,100.0,0,58,0,0
CAB0302,2015,Intra-Asia,carrier,None,15,16,4495.0,6,173.7,173.7,100.0,1,53,1,1
CAB0302,2016,Intra-Asia,carrier,None,16,16,4495.0,6,173.7,173.7,69.5,1,59,1,0
CAB0302,2017,Intra-Asia,carrier,None,17,16,4495.0,6,173.7,173.7,96.6,1,60,0,1
CAB0302,2018,Intra-Asia,carrier,None,18,16,4495.0,6,173.7,173.7,68.0,1,62,1,0
CAB0302,2019,Intra-Asia,carrier,None,19,16,4495.0,6,173.7,173.7,52.1,1,64,0,0
CAB0302,2020,Intra-Asia,carrier,None,20,16,4495.0,6,173.7,173.7,67.2,1,66,0,0
CAB0302,2021,Intra-Asia,carrier,None,21,16,4495.0,6,173.7,173.7,87.3,1,69,0,1
CAB0302,2022,Intra-Asia,carrier,None,22,16,4495.0,6,173.7,173.7,98.0,1,70,1,0
CAB0302,2023,Intra-Asia,carrier,None,23,16,4495.0,6,173.7,173.7,100.0,1,70,0,0
CAB0302,2024,Intra-Asia,carrier,None,24,16,4495.0,6,173.7,173.7,80.9,1,75,0,0
CAB0302,2025,Intra-Asia,carrier,None,25,16,4495.0,6,173.7,173.7,100.0,1,77,0,0
CAB0303,2024,Trans-Pacific,carrier,None,0,18,13579.0,5,812.6,163.6,41.5,0,49,0,1
CAB0303,2025,Trans-Pacific,carrier,None,1,18,13579.0,5,812.6,260.7,45.5,0,50,1,0
CAB0304,2023,Trans-Atlantic,hyperscaler,None,0,23,7457.0,4,1005.4,248.6,18.9,0,54,0,0
CAB0304,2024,Trans-Atlantic,hyperscaler,None,1,23,7457.0,4,1005.4,328.0,56.2,0,58,0,0
CAB0304,2025,Trans-Atlantic,hyperscaler,None,2,23,7457.0,4,1005.4,431.8,61.3,0,62,0,0
CAB0305,2015,Africa-Coastal,consortium,None,5,12,5931.0,9,301.7,166.0,27.4,0,36,1,0
CAB0305,2016,Africa-Coastal,consortium,None,6,12,5931.0,9,301.7,193.9,86.8,0,37,0,0
CAB0305,2017,Africa-Coastal,consortium,None,7,12,5931.0,9,301.7,221.8,31.4,0,40,0,0
CAB0305,2018,Africa-Coastal,consortium,None,8,12,5931.0,9,301.7,219.2,31.9,0,40,0,0
CAB0305,2019,Africa-Coastal,consortium,None,9,12,5931.0,9,301.7,248.8,40.2,0,42,0,1
CAB0305,2020,Africa-Coastal,consortium,None,10,12,5931.0,9,301.7,246.3,39.2,0,43,1,0
CAB0305,2021,Africa-Coastal,consortium,None,11,12,5931.0,9,301.7,262.5,85.9,0,44,0,1
CAB0305,2022,Africa-Coastal,consortium,None,12,12,5931.0,9,301.7,281.5,48.0,0,45,1,1
CAB0305,2023,Africa-Coastal,consortium,None,13,12,5931.0,9,301.7,285.0,45.7,0,47,1,1
CAB0305,2024,Africa-Coastal,consortium,None,14,12,5931.0,9,301.7,301.7,100.0,0,49,1,0
CAB0305,2025,Africa-Coastal,consortium,None,15,12,5931.0,9,301.7,301.7,68.0,0,52,0,0
CAB0306,2015,Intra-Europe,carrier,None,2,40,2410.0,6,1177.1,467.3,54.7,1,41,0,0
CAB0306,2016,Intra-Europe,carrier,None,3,40,2410.0,6,1177.1,610.0,50.0,1,42,0,0
CAB0306,2017,Intra-Europe,carrier,None,4,40,2410.0,6,1177.1,575.4,75.9,1,44,0,0
CAB0306,2018,Intra-Europe,carrier,None,5,40,2410.0,6,1177.1,690.6,78.3,1,45,0,0
CAB0306,2019,Intra-Europe,carrier,None,6,40,2410.0,6,1177.1,756.7,54.2,1,47,0,0
CAB0306,2020,Intra-Europe,carrier,None,7,40,2410.0,6,1177.1,807.3,52.8,1,49,0,0
CAB0306,2021,Intra-Europe,carrier,None,8,40,2410.0,6,1177.1,929.1,38.9,1,49,0,0
CAB0306,2022,Intra-Europe,carrier,None,9,40,2410.0,6,1177.1,878.6,100.0,1,52,0,0
CAB0306,2023,Intra-Europe,carrier,None,10,40,2410.0,6,1177.1,1035.8,75.9,1,53,0,0
CAB0306,2024,Intra-Europe,carrier,None,11,40,2410.0,6,1177.1,1110.0,67.4,1,53,0,0
CAB0306,2025,Intra-Europe,carrier,None,12,40,2410.0,6,1177.1,1177.1,48.1,1,58,0,0
CAB0307,2015,Americas,hyperscaler,None,1,7,6252.0,4,216.0,76.2,62.6,0,28,0,0
CAB0307,2016,Americas,hyperscaler,None,2,7,6252.0,4,216.0,78.1,75.0,0,29,0,0
CAB0307,2017,Americas,hyperscaler,None,3,7,6252.0,4,216.0,97.9,34.9,0,29,0,0
CAB0307,2018,Americas,hyperscaler,None,4,7,6252.0,4,216.0,126.1,31.6,0,31,0,0
CAB0307,2019,Americas,hyperscaler,None,5,7,6252.0,4,216.0,108.9,71.6,0,32,0,0
CAB0307,2020,Americas,hyperscaler,None,6,7,6252.0,4,216.0,130.5,66.5,0,33,0,1
