year,cable_id,ocean_route,operator_type,rfs_year,age_years,fiber_pairs,length_km,n_landing_countries,chokepoint,design_capacity_tbps,lit_capacity_tbps,utilization_pct,protected_burial,design_life_years,route_redundancy,is_low_redundancy,vulnerability_index,fault_cause,fault_this_year,fault_next_year,next_observed_year,has_consecutive_next_year,label_temporally_valid,exclusion_reason,capacity_headroom_tbps,lit_to_design_ratio,lit_capacity_change_yoy,utilization_change_yoy,route_redundancy_change_yoy,fault_previous_year,fault_count_prior_3_calendar_years,years_since_previous_fault
2017,CAB0232,Indian-Ocean,consortium,2011,6,12,5487.0,7,None,318.9,173.1,55.2,1,25,33,1,29.4,none,0,0.0,2018.0,True,True,,145.79999999999998,0.5428033866415805,3.4000000000000057,6.200000000000003,0.0,1.0,1,1.0
2018,CAB0232,Indian-Ocean,consortium,2011,7,12,5487.0,7,None,318.9,208.6,57.4,1,25,35,1,31.0,none,0,1.0,2019.0,True,True,,110.29999999999998,0.654123549702101,35.5,2.1999999999999957,2.0,0.0,1,2.0
2019,CAB0232,Indian-Ocean,consortium,2011,8,12,5487.0,7,None,318.9,241.3,29.0,1,25,35,1,32.5,fishing_anchor,1,0.0,2020.0,True,True,,77.59999999999997,0.7566635308874257,32.70000000000002,-28.4,0.0,0.0,1,3.0
2020,CAB0232,Indian-Ocean,consortium,2011,9,12,5487.0,7,None,318.9,239.1,79.4,1,25,36,1,34.1,none,0,0.0,2021.0,True,True,,79.79999999999998,0.7497648165569144,-2.200000000000017,50.400000000000006,1.0,1.0,1,1.0
2021,CAB0232,Indian-Ocean,consortium,2011,10,12,5487.0,7,None,318.9,255.3,85.4,1,25,39,1,35.7,none,0,0.0,2022.0,True,True,,63.599999999999966,0.8005644402634056,16.200000000000017,6.0,3.0,0.0,1,2.0
2022,CAB0232,Indian-Ocean,consortium,2011,11,12,5487.0,7,None,318.9,296.7,90.3,1,25,39,1,37.3,none,0,0.0,2023.0,True,True,,22.19999999999999,0.9303857008466604,41.39999999999998,4.8999999999999915,0.0,0.0,1,3.0
2023,CAB0232,Indian-Ocean,consortium,2011,12,12,5487.0,7,None,318.9,318.9,43.6,1,25,40,0,19.0,none,0,1.0,2024.0,True,True,,0.0,1.0,22.19999999999999,-46.699999999999996,1.0,0.0,0,4.0
2024,CAB0232,Indian-Ocean,consortium,2011,13,12,5487.0,7,None,318.9,310.3,76.5,1,25,41,0,20.6,fishing_anchor,1,1.0,2025.0,True,True,,8.599999999999966,0.9730322985261839,-8.599999999999966,32.9,1.0,0.0,0,5.0
2025,CAB0232,Indian-Ocean,consortium,2011,14,12,5487.0,7,None,318.9,318.9,48.7,1,25,44,0,22.2,suspected_external,1,0.0,2026.0,True,True,,0.0,1.0,8.599999999999966,-27.799999999999997,3.0,1.0,1,1.0
2015,CAB0233,Trans-Pacific,hyperscaler,2004,11,6,10577.0,4,None,99.4,89.8,63.8,1,25,35,1,37.3,none,0,0.0,2016.0,True,True,,9.600000000000009,0.9034205231388329,,,,,0,
2016,CAB0233,Trans-Pacific,hyperscaler,2004,12,6,10577.0,4,None,99.4,93.3,83.4,1,25,37,1,38.9,none,0,0.0,2017.0,True,True,,6.1000000000000085,0.9386317907444667,3.5,19.60000000000001,2.0,0.0,0,
2017,CAB0233,Trans-Pacific,hyperscaler,2004,13,6,10577.0,4,None,99.4,99.4,90.1,1,25,38,1,40.5,none,0,1.0,2018.0,True,True,,0.0,1.0,6.1000000000000085,6.699999999999989,1.0,0.0,0,
2018,CAB0233,Trans-Pacific,hyperscaler,2004,14,6,10577.0,4,None,99.4,99.4,60.2,1,25,39,1,42.1,fishing_anchor,1,0.0,2019.0,True,True,,0.0,1.0,0.0,-29.89999999999999,1.0,0.0,0,
2019,CAB0233,Trans-Pacific,hyperscaler,2004,15,6,10577.0,4,None,99.4,99.4,53.5,1,25,41,0,23.8,none,0,0.0,2020.0,True,True,,0.0,1.0,0.0,-6.700000000000003,2.0,1.0,1,1.0
2020,CAB0233,Trans-Pacific,hyperscaler,2004,16,6,10577.0,4,None,99.4,99.4,75.6,1,25,42,0,25.4,none,0,0.0,2021.0,True,True,,0.0,1.0,0.0,22.099999999999994,1.0,0.0,1,2.0
2021,CAB0233,Trans-Pacific,hyperscaler,2004,17,6,10577.0,4,None,99.4,99.4,86.5,1,25,43,0,27.0,none,0,0.0,2022.0,True,True,,0.0,1.0,0.0,10.900000000000006,1.0,0.0,1,3.0
2022,CAB0233,Trans-Pacific,hyperscaler,2004,18,6,10577.0,4,None,99.4,99.4,48.3,1,25,45,0,28.6,none,0,0.0,2023.0,True,True,,0.0,1.0,0.0,-38.2,2.0,0.0,0,4.0
2023,CAB0233,Trans-Pacific,hyperscaler,2004,19,6,10577.0,4,None,99.4,99.4,86.6,1,25,47,0,30.2,none,0,0.0,2024.0,True,True,,0.0,1.0,0.0,38.3,2.0,0.0,0,5.0
2024,CAB0233,Trans-Pacific,hyperscaler,2004,20,6,10577.0,4,None,99.4,99.4,84.8,1,25,49,0,31.7,none,0,0.0,2025.0,True,True,,0.0,1.0,0.0,-1.7999999999999972,2.0,0.0,0,6.0
2025,CAB0233,Trans-Pacific,hyperscaler,2004,21,6,10577.0,4,None,99.4,99.4,100.0,1,25,50,0,33.3,none,0,0.0,2026.0,True,True,,0.0,1.0,0.0,15.200000000000003,1.0,0.0,0,7.0
2015,CAB0234,Trans-Atlantic,carrier,2014,1,7,5200.0,6,None,216.0,42.7,84.6,0,25,33,1,37.3,none,0,0.0,2016.0,True,True,,173.3,0.19768518518518519,,,,,0,
2016,CAB0234,Trans-Atlantic,carrier,2014,2,7,5200.0,6,None,216.0,84.8,36.3,0,25,37,1,38.9,none,0,0.0,2017.0,True,True,,131.2,0.3925925925925926,42.099999999999994,-48.3,4.0,0.0,0,
2017,CAB0234,Trans-Atlantic,carrier,2014,3,7,5200.0,6,None,216.0,98.2,33.3,0,25,37,1,40.5,none,0,0.0,2018.0,True,True,,117.8,0.45462962962962966,13.400000000000006,-3.0,0.0,0.0,0,
2018,CAB0234,Trans-Atlantic,carrier,2014,4,7,5200.0,6,None,216.0,107.1,42.1,0,25,40,0,22.2,none,0,0.0,2019.0,True,True,,108.9,0.4958333333333333,8.899999999999991,8.800000000000004,3.0,0.0,0,
2019,CAB0234,Trans-Atlantic,carrier,2014,5,7,5200.0,6,None,216.0,113.1,45.9,0,25,45,0,23.8,none,0,0.0,2020.0,True,True,,102.9,0.5236111111111111,6.0,3.799999999999997,5.0,0.0,0,
2020,CAB0234,Trans-Atlantic,carrier,2014,6,7,5200.0,6,None,216.0,142.3,40.0,0,25,48,0,25.4,none,0,0.0,2021.0,True,True,,73.69999999999999,0.6587962962962963,29.200000000000017,-5.899999999999999,3.0,0.0,0,
2021,CAB0234,Trans-Atlantic,carrier,2014,7,7,5200.0,6,None,216.0,148.6,48.7,0,25,50,0,27.0,none,0,0.0,2022.0,True,True,,67.4,0.6879629629629629,6.299999999999983,8.700000000000003,2.0,0.0,0,
2022,CAB0234,Trans-Atlantic,carrier,2014,8,7,5200.0,6,None,216.0,148.2,61.6,0,25,51,0,28.6,none,0,0.0,2023.0,True,True,,67.80000000000001,0.686111111111111,-0.4000000000000057,12.899999999999999,1.0,0.0,0,
2023,CAB0234,Trans-Atlantic,carrier,2014,9,7,5200.0,6,None,216.0,174.5,33.2,0,25,54,0,30.2,none,0,0.0,2024.0,True,True,,41.5,0.8078703703703703,26.30000000000001,-28.4,3.0,0.0,0,
2024,CAB0234,Trans-Atlantic,carrier,2014,10,7,5200.0,6,None,216.0,196.7,46.8,0,25,58,0,31.7,none,0,0.0,2025.0,True,True,,19.30000000000001,0.9106481481481481,22.19999999999999,13.599999999999994,4.0,0.0,0,
2025,CAB0234,Trans-Atlantic,carrier,2014,11,7,5200.0,6,None,216.0,191.1,58.1,0,25,62,0,33.3,none,0,0.0,2026.0,True,True,,24.900000000000006,0.8847222222222222,-5.599999999999994,11.300000000000004,4.0,0.0,0,
2015,CAB0235,Intra-Pacific-Islands,consortium,2005,10,13,266.0,2,None,234.0,207.6,69.2,0,25,28,1,63.5,none,0,0.0,2016.0,True,True,,26.400000000000006,0.8871794871794871,,,,,0,
2016,CAB0235,Intra-Pacific-Islands,consortium,2005,11,13,266.0,2,None,234.0,234.0,50.2,0,25,29,1,65.1,none,0,0.0,2017.0,True,True,,0.0,1.0,26.400000000000006,-19.0,1.0,0.0,0,
2017,CAB0235,Intra-Pacific-Islands,consortium,2005,12,13,266.0,2,None,234.0,216.6,49.2,0,25,29,1,66.7,none,0,0.0,2018.0,True,True,,17.400000000000006,0.9256410256410256,-17.400000000000006,-1.0,0.0,0.0,0,
2018,CAB0235,Intra-Pacific-Islands,consortium,2005,13,13,266.0,2,None,234.0,230.7,36.5,0,25,30,1,68.3,none,0,0.0,2019.0,True,True,,3.3000000000000114,0.9858974358974358,14.099999999999994,-12.700000000000003,1.0,0.0,0,
2019,CAB0235,Intra-Pacific-Islands,consortium,2005,14,13,266.0,2,None,234.0,234.0,31.7,0,25,35,1,69.8,none,0,0.0,2020.0,True,True,,0.0,1.0,3.3000000000000114,-4.800000000000001,5.0,0.0,0,
2020,CAB0235,Intra-Pacific-Islands,consortium,2005,15,13,266.0,2,None,234.0,234.0,43.3,0,25,40,0,51.6,none,0,0.0,2021.0,True,True,,0.0,1.0,0.0,11.599999999999998,5.0,0.0,0,
2021,CAB0235,Intra-Pacific-Islands,consortium,2005,16,13,266.0,2,None,234.0,234.0,67.4,0,25,41,0,53.2,none,0,0.0,2022.0,True,True,,0.0,1.0,0.0,24.10000000000001,1.0,0.0,0,
2022,CAB0235,Intra-Pacific-Islands,consortium,2005,17,13,266.0,2,None,234.0,234.0,83.5,0,25,43,0,54.8,none,0,0.0,2023.0,True,True,,0.0,1.0,0.0,16.099999999999994,2.0,0.0,0,
2023,CAB0235,Intra-Pacific-Islands,consortium,2005,18,13,266.0,2,None,234.0,234.0,87.8,0,25,45,0,56.3,none,0,0.0,2024.0,True,True,,0.0,1.0,0.0,4.299999999999997,2.0,0.0,0,
2024,CAB0235,Intra-Pacific-Islands,consortium,2005,19,13,266.0,2,None,234.0,234.0,100.0,0,25,48,0,57.9,none,0,0.0,2025.0,True,True,,0.0,1.0,0.0,12.200000000000003,3.0,0.0,0,
2025,CAB0235,Intra-Pacific-Islands,consortium,2005,20,13,266.0,2,None,234.0,234.0,70.8,0,25,50,0,59.5,none,0,0.0,2026.0,True,True,,0.0,1.0,0.0,-29.200000000000003,2.0,0.0,0,
2023,CAB0236,Trans-Atlantic,consortium,2023,0,5,5892.0,6,None,218.6,46.9,24.3,0,25,54,0,15.9,none,0,0.0,2024.0,True,True,,171.7,0.21454711802378773,,,,,0,
2024,CAB0236,Trans-Atlantic,consortium,2023,1,5,5892.0,6,None,218.6,62.1,26.6,0,25,58,0,17.5,none,0,0.0,2025.0,True,True,,156.5,0.28408051235132664,15.200000000000003,2.3000000000000007,4.0,0.0,0,
2025,CAB0236,Trans-Atlantic,consortium,2023,2,5,5892.0,6,None,218.6,77.1,31.0,0,25,62,0,19.0,none,0,0.0,2026.0,True,True,,141.5,0.3526989935956084,14.999999999999993,4.399999999999999,4.0,0.0,0,
2020,CAB0237,Trans-Atlantic,consortium,2020,0,33,5519.0,8,None,1301.1,164.5,34.6,1,25,48,0,0.0,none,0,0.0,2021.0,True,True,,1136.6,0.12643148105449237,,,,,0,
2021,CAB0237,Trans-Atlantic,consortium,2020,1,33,5519.0,8,None,1301.1,486.2,49.0,1,25,50,0,1.6,none,0,0.0,2022.0,True,True,,814.8999999999999,0.373683806010299,321.7,14.399999999999999,2.0,0.0,0,
2022,CAB0237,Trans-Atlantic,consortium,2020,2,33,5519.0,8,None,1301.1,657.3,32.6,1,25,51,0,3.2,none,0,0.0,2023.0,True,True,,643.8,0.5051879179156099,171.09999999999997,-16.4,1.0,0.0,0,
2023,CAB0237,Trans-Atlantic,consortium,2020,3,33,5519.0,8,None,1301.1,560.0,31.6,1,25,54,0,4.8,none,0,1.0,2024.0,True,True,,741.0999999999999,0.43040504188763357,-97.29999999999995,-1.0,3.0,0.0,0,
2024,CAB0237,Trans-Atlantic,consortium,2020,4,33,5519.0,8,None,1301.1,579.9,16.3,1,25,58,0,6.3,fishing_anchor,1,1.0,2025.0,True,True,,721.1999999999999,0.4456997924832834,19.899999999999977,-15.3,4.0,0.0,0,
2025,CAB0237,Trans-Atlantic,consortium,2020,5,33,5519.0,8,None,1301.1,704.6,55.1,1,25,62,0,7.9,fishing_anchor,1,0.0,2026.0,True,True,,596.4999999999999,0.5415417723464762,124.70000000000005,38.8,4.0,1.0,1,1.0
2015,CAB0238,Africa-Coastal,consortium,2005,10,3,10096.0,6,None,54.0,46.6,55.3,0,25,36,1,51.6,none,0,0.0,2016.0,True,True,,7.399999999999999,0.862962962962963,,,,,0,
2016,CAB0238,Africa-Coastal,consortium,2005,11,3,10096.0,6,None,54.0,49.2,79.1,0,25,37,1,53.2,none,0,1.0,2017.0,True,True,,4.799999999999997,0.9111111111111112,2.6000000000000014,23.799999999999997,1.0,0.0,0,
2017,CAB0238,Africa-Coastal,consortium,2005,12,3,10096.0,6,None,54.0,48.7,50.7,0,25,40,0,34.9,fishing_anchor,1,0.0,2018.0,True,True,,5.299999999999997,0.9018518518518519,-0.5,-28.39999999999999,3.0,0.0,0,
2018,CAB0238,Africa-Coastal,consortium,2005,13,3,10096.0,6,None,54.0,54.0,39.6,0,25,40,0,36.5,none,0,1.0,2019.0,True,True,,0.0,1.0,5.299999999999997,-11.100000000000001,0.0,1.0,1,1.0
2019,CAB0238,Africa-Coastal,consortium,2005,14,3,10096.0,6,None,54.0,54.0,32.4,0,25,42,0,38.1,fishing_anchor,1,0.0,2020.0,True,True,,0.0,1.0,0.0,-7.200000000000003,2.0,0.0,1,2.0
2020,CAB0238,Africa-Coastal,consortium,2005,15,3,10096.0,6,None,54.0,54.0,56.4,0,25,43,0,39.7,none,0,0.0,2021.0,True,True,,0.0,1.0,0.0,24.0,1.0,1.0,2,1.0
2021,CAB0238,Africa-Coastal,consortium,2005,16,3,10096.0,6,None,54.0,54.0,100.0,0,25,44,0,41.3,none,0,0.0,2022.0,True,True,,0.0,1.0,0.0,43.6,1.0,0.0,1,2.0
2022,CAB0238,Africa-Coastal,consortium,2005,17,3,10096.0,6,None,54.0,54.0,100.0,0,25,45,0,42.9,none,0,0.0,2023.0,True,True,,0.0,1.0,0.0,0.0,1.0,0.0,1,3.0
2023,CAB0238,Africa-Coastal,consortium,2005,18,3,10096.0,6,None,54.0,54.0,40.1,0,25,47,0,44.4,none,0,0.0,2024.0,True,True,,0.0,1.0,0.0,-59.9,2.0,0.0,0,4.0
2024,CAB0238,Africa-Coastal,consortium,2005,19,3,10096.0,6,None,54.0,54.0,85.5,0,25,49,0,46.0,none,0,0.0,2025.0,True,True,,0.0,1.0,0.0,45.4,2.0,0.0,0,5.0
2025,CAB0238,Africa-Coastal,consortium,2005,20,3,10096.0,6,None,54.0,54.0,100.0,0,25,52,0,47.6,none,0,0.0,2026.0,True,True,,0.0,1.0,0.0,14.5,3.0,0.0,0,6.0
2015,CAB0239,Intra-Asia,carrier,2010,5,4,2524.0,3,Malacca,100.6,49.3,93.3,1,25,53,0,35.7,fishing_anchor,1,1.0,2016.0,True,True,,51.3,0.4900596421471173,,,,,0,
2016,CAB0239,Intra-Asia,carrier,2010,6,4,2524.0,3,Malacca,100.6,62.6,50.2,1,25,59,0,37.3,fishing_anchor,1,1.0,2017.0,True,True,,37.99999999999999,0.6222664015904573,13.300000000000004,-43.099999999999994,6.0,1.0,1,1.0
2017,CAB0239,Intra-Asia,carrier,2010,7,4,2524.0,3,Malacca,100.6,60.8,37.1,1,25,60,0,38.9,fishing_anchor,1,0.0,2018.0,True,True,,39.8,0.6043737574552684,-1.8000000000000043,-13.100000000000001,1.0,1.0,2,1.0
2018,CAB0239,Intra-Asia,carrier,2010,8,4,2524.0,3,Malacca,100.6,81.8,28.2,1,25,62,0,40.5,none,0,1.0,2019.0,True,True,,18.799999999999997,0.8131212723658052,21.0,-8.900000000000002,2.0,1.0,3,1.0
2019,CAB0239,Intra-Asia,carrier,2010,9,4,2524.0,3,Malacca,100.6,86.3,43.4,1,25,64,0,42.1,fishing_anchor,1,0.0,2020.0,True,True,,14.299999999999997,0.8578528827037774,4.5,15.2,2.0,0.0,2,2.0
2020,CAB0239,Intra-Asia,carrier,2010,10,4,2524.0,3,Malacca,100.6,96.9,48.3,1,25,66,0,43.7,none,0,1.0,2021.0,True,True,,3.6999999999999886,0.9632206759443341,10.600000000000009,4.899999999999999,2.0,1.0,2,1.0
2021,CAB0239,Intra-Asia,carrier,2010,11,4,2524.0,3,Malacca,100.6,89.5,72.8,1,25,69,0,45.2,fishing_anchor,1,0.0,2022.0,True,True,,11.099999999999994,0.8896620278330021,-7.400000000000006,24.5,3.0,0.0,1,2.0
2022,CAB0239,Intra-Asia,carrier,2010,12,4,2524.0,3,Malacca,100.6,88.4,33.6,1,25,70,0,46.8,none,0,1.0,2023.0,True,True,,12.199999999999989,0.8787276341948311,-1.0999999999999943,-39.199999999999996,1.0,1.0,2,1.0
2023,CAB0239,Intra-Asia,carrier,2010,13,4,2524.0,3,Malacca,100.6,100.6,36.8,1,25,70,0,48.4,fishing_anchor,1,0.0,2024.0,True,True,,0.0,1.0,12.199999999999989,3.1999999999999957,0.0,0.0,1,2.0
2024,CAB0239,Intra-Asia,carrier,2010,14,4,2524.0,3,Malacca,100.6,100.6,73.4,1,25,75,0,50.0,none,0,0.0,2025.0,True,True,,0.0,1.0,0.0,36.60000000000001,5.0,1.0,2,1.0
2025,CAB0239,Intra-Asia,carrier,2010,15,4,2524.0,3,Malacca,100.6,100.6,100.0,1,25,77,0,51.6,none,0,0.0,2026.0,True,True,,0.0,1.0,0.0,26.599999999999994,2.0,0.0,1,2.0
2015,CAB0240,EMEA-Asia,carrier,2001,14,2,12820.0,7,Suez,24.6,24.2,57.3,0,25,27,1,85.7,fishing_anchor,1,0.0,2016.0,True,True,,0.40000000000000213,0.9837398373983739,,,,,0,
2016,CAB0240,EMEA-Asia,carrier,2001,15,2,12820.0,7,Suez,24.6,24.6,91.0,0,25,29,1,87.3,none,0,0.0,2017.0,True,True,,0.0,1.0,0.40000000000000213,33.7,2.0,1.0,1,1.0
2017,CAB0240,EMEA-Asia,carrier,2001,16,2,12820.0,7,Suez,24.6,24.6,100.0,0,25,32,1,88.9,none,0,0.0,2018.0,True,True,,0.0,1.0,0.0,9.0,3.0,0.0,1,2.0
2018,CAB0240,EMEA-Asia,carrier,2001,17,2,12820.0,7,Suez,24.6,24.6,59.1,0,25,34,1,90.5,none,0,1.0,2019.0,True,True,,0.0,1.0,0.0,-40.9,2.0,0.0,1,3.0
2019,CAB0240,EMEA-Asia,carrier,2001,18,2,12820.0,7,Suez,24.6,24.6,70.3,0,25,37,1,92.1,fishing_anchor,1,0.0,2020.0,True,True,,0.0,1.0,0.0,11.199999999999996,3.0,0.0,0,4.0
2020,CAB0240,EMEA-Asia,carrier,2001,19,2,12820.0,7,Suez,24.6,24.6,81.3,0,25,40,0,73.8,none,0,1.0,2021.0,True,True,,0.0,1.0,0.0,11.0,3.0,1.0,1,1.0
2021,CAB0240,EMEA-Asia,carrier,2001,20,2,12820.0,7,Suez,24.6,24.6,100.0,0,25,44,0,75.4,fishing_anchor,1,0.0,2022.0,True,True,,0.0,1.0,0.0,18.700000000000003,4.0,0.0,1,2.0
2022,CAB0240,EMEA-Asia,carrier,2001,21,2,12820.0,7,Suez,24.6,24.6,62.3,0,25,45,0,77.0,none,0,0.0,2023.0,True,True,,0.0,1.0,0.0,-37.7,1.0,1.0,2,1.0
2023,CAB0240,EMEA-Asia,carrier,2001,22,2,12820.0,7,Suez,24.6,24.6,100.0,0,25,47,0,78.6,none,0,1.0,2024.0,True,True,,0.0,1.0,0.0,37.7,2.0,0.0,1,2.0
2024,CAB0240,EMEA-Asia,carrier,2001,23,2,12820.0,7,Suez,24.6,24.6,100.0,0,25,48,0,80.2,fishing_anchor,1,0.0,2025.0,True,True,,0.0,1.0,0.0,0.0,1.0,0.0,1,3.0
2025,CAB0240,EMEA-Asia,carrier,2001,24,2,12820.0,7,Suez,24.6,24.6,76.0,0,25,47,0,81.7,none,0,0.0,2026.0,True,True,,0.0,1.0,0.0,-24.0,-1.0,1.0,1,1.0
2015,CAB0241,Americas,carrier,2008,7,5,6875.0,4,None,111.4,73.2,25.9,1,25,28,1,31.0,fishing_anchor,1,0.0,2016.0,True,True,,38.2,0.6570915619389587,,,,,0,
2016,CAB0241,Americas,carrier,2008,8,5,6875.0,4,None,111.4,76.3,62.1,1,25,29,1,32.5,none,0,0.0,2017.0,True,True,,35.10000000000001,0.6849192100538599,3.0999999999999943,36.2,1.0,1.0,1,1.0
2017,CAB0241,Americas,carrier,2008,9,5,6875.0,4,None,111.4,87.5,22.2,1,25,29,1,34.1,none,0,0.0,2018.0,True,True,,23.900000000000006,0.7854578096947935,11.200000000000003,-39.900000000000006,0.0,0.0,1,2.0
2018,CAB0241,Americas,carrier,2008,10,5,6875.0,4,None,111.4,89.6,37.6,1,25,31,1,35.7,none,0,0.0,2019.0,True,True,,21.80000000000001,0.8043087971274685,2.0999999999999943,15.400000000000002,2.0,0.0,1,3.0
2019,CAB0241,Americas,carrier,2008,11,5,6875.0,4,None,111.4,99.5,48.1,1,25,32,1,37.3,none,0,0.0,2020.0,True,True,,11.900000000000006,0.893177737881508,9.900000000000006,10.5,1.0,0.0,0,4.0
2020,CAB0241,Americas,carrier,2008,12,5,6875.0,4,None,111.4,107.9,68.4,1,25,33,1,38.9,none,0,1.0,2021.0,True,True,,3.5,0.9685816876122083,8.400000000000006,20.300000000000004,1.0,0.0,0,5.0
2021,CAB0241,Americas,carrier,2008,13,5,6875.0,4,None,111.4,111.4,40.9,1,25,37,1,40.5,fishing_anchor,1,0.0,2022.0,True,True,,0.0,1.0,3.5,-27.500000000000007,4.0,0.0,0,6.0
2022,CAB0241,Americas,carrier,2008,14,5,6875.0,4,None,111.4,111.4,38.1,1,25,37,1,42.1,none,0,0.0,2023.0,True,True,,0.0,1.0,0.0,-2.799999999999997,0.0,1.0,1,1.0
2023,CAB0241,Americas,carrier,2008,15,5,6875.0,4,None,111.4,111.4,100.0,1,25,37,1,43.7,none,0,0.0,2024.0,True,True,,0.0,1.0,0.0,61.9,0.0,0.0,1,2.0
2024,CAB0241,Americas,carrier,2008,16,5,6875.0,4,None,111.4,111.4,77.5,1,25,39,1,45.2,none,0,1.0,2025.0,True,True,,0.0,1.0,0.0,-22.5,2.0,0.0,1,3.0
2025,CAB0241,Americas,carrier,2008,17,5,6875.0,4,None,111.4,111.4,67.4,1,25,39,1,46.8,natural_hazard,1,0.0,2026.0,True,True,,0.0,1.0,0.0,-10.099999999999994,0.0,0.0,0,4.0
2015,CAB0242,Indian-Ocean,carrier,2009,6,15,10273.0,4,None,355.7,204.8,86.6,1,25,31,1,29.4,none,0,1.0,2016.0,True,True,,150.89999999999998,0.5757660950238966,,,,,0,
2016,CAB0242,Indian-Ocean,carrier,2009,7,15,10273.0,4,None,355.7,239.7,56.0,1,25,33,1,31.0,fishing_anchor,1,0.0,2017.0,True,True,,116.0,0.6738824852403711,34.89999999999998,-30.599999999999994,2.0,0.0,0,
2017,CAB0242,Indian-Ocean,carrier,2009,8,15,10273.0,4,None,355.7,270.3,94.7,1,25,33,1,32.5,none,0,0.0,2018.0,True,True,,85.39999999999998,0.7599100365476525,30.600000000000023,38.7,0.0,1.0,1,1.0
2018,CAB0242,Indian-Ocean,carrier,2009,9,15,10273.0,4,None,355.7,286.5,67.8,1,25,35,1,34.1,none,0,0.0,2019.0,True,True,,69.19999999999999,0.8054540342985662,16.19999999999999,-26.900000000000006,2.0,0.0,1,2.0
2019,CAB0242,Indian-Ocean,carrier,2009,10,15,10273.0,4,None,355.7,288.7,70.2,1,25,35,1,35.7,none,0,0.0,2020.0,True,True,,67.0,0.8116390216474557,2.1999999999999886,2.4000000000000057,0.0,0.0,1,3.0
2020,CAB0242,Indian-Ocean,carrier,2009,11,15,10273.0,4,None,355.7,342.5,78.3,1,25,36,1,37.3,none,0,0.0,2021.0,True,True,,13.199999999999989,0.962890075906663,53.80000000000001,8.099999999999994,1.0,0.0,0,4.0
2021,CAB0242,Indian-Ocean,carrier,2009,12,15,10273.0,4,None,355.7,341.6,89.2,1,25,39,1,38.9,none,0,0.0,2022.0,True,True,,14.099999999999966,0.96035985380939,-0.8999999999999773,10.900000000000006,3.0,0.0,0,5.0
2022,CAB0242,Indian-Ocean,carrier,2009,13,15,10273.0,4,None,355.7,355.7,40.2,1,25,39,1,40.5,none,0,0.0,2023.0,True,True,,0.0,1.0,14.099999999999966,-49.0,0.0,0.0,0,6.0
2023,CAB0242,Indian-Ocean,carrier,2009,14,15,10273.0,4,None,355.7,355.7,73.1,1,25,40,0,22.2,none,0,0.0,2024.0,True,True,,0.0,1.0,0.0,32.89999999999999,1.0,0.0,0,7.0
2024,CAB0242,Indian-Ocean,carrier,2009,15,15,10273.0,4,None,355.7,355.7,52.2,1,25,41,0,23.8,none,0,0.0,2025.0,True,True,,0.0,1.0,0.0,-20.89999999999999,1.0,0.0,0,8.0
2025,CAB0242,Indian-Ocean,carrier,2009,16,15,10273.0,4,None,355.7,355.7,85.7,1,25,44,0,25.4,none,0,0.0,2026.0,True,True,,0.0,1.0,0.0,33.5,3.0,0.0,0,9.0
2017,CAB0243,Intra-Europe,carrier,2017,0,10,2939.0,9,None,351.4,85.9,54.2,0,25,44,0,15.9,fishing_anchor,1,0.0,2018.0,True,True,,265.5,0.24445076835515087,,,,,0,
2018,CAB0243,Intra-Europe,carrier,2017,1,10,2939.0,9,None,351.4,108.9,17.5,0,25,45,0,17.5,none,0,1.0,2019.0,True,True,,242.49999999999997,0.3099032441661924,23.0,-36.7,1.0,1.0,1,1.0
2019,CAB0243,Intra-Europe,carrier,2017,2,10,2939.0,9,None,351.4,158.3,35.9,0,25,47,0,19.0,fishing_anchor,1,0.0,2020.0,True,True,,193.09999999999997,0.4504837791690382,49.400000000000006,18.4,2.0,0.0,1,2.0
2020,CAB0243,Intra-Europe,carrier,2017,3,10,2939.0,9,None,351.4,152.6,17.5,0,25,49,0,20.6,none,0,1.0,2021.0,True,True,,198.79999999999998,0.4342629482071713,-5.700000000000017,-18.4,2.0,1.0,2,1.0
2021,CAB0243,Intra-Europe,carrier,2017,4,10,2939.0,9,None,351.4,181.1,42.0,0,25,49,0,22.2,fishing_anchor,1,0.0,2022.0,True,True,,170.29999999999998,0.5153671030165055,28.5,24.5,0.0,0.0,1,2.0
2022,CAB0243,Intra-Europe,carrier,2017,5,10,2939.0,9,None,351.4,169.9,92.8,0,25,52,0,23.8,none,0,0.0,2023.0,True,True,,181.49999999999997,0.48349459305634607,-11.199999999999989,50.8,3.0,1.0,2,1.0
2023,CAB0243,Intra-Europe,carrier,2017,6,10,2939.0,9,None,351.4,244.1,79.7,0,25,53,0,25.4,none,0,0.0,2024.0,True,True,,107.29999999999998,0.6946499715424018,74.19999999999999,-13.099999999999994,1.0,0.0,1,2.0
2024,CAB0243,Intra-Europe,carrier,2017,7,10,2939.0,9,None,351.4,227.8,69.4,0,25,53,0,27.0,none,0,0.0,2025.0,True,True,,123.59999999999997,0.6482640865110986,-16.299999999999983,-10.299999999999997,0.0,0.0,1,3.0
2025,CAB0243,Intra-Europe,carrier,2017,8,10,2939.0,9,None,351.4,255.1,48.0,0,25,58,0,28.6,none,0,0.0,2026.0,True,True,,96.29999999999998,0.725953329538987,27.299999999999983,-21.400000000000006,5.0,0.0,0,4.0
